iata_code,city,country,latitude,longitude,altitude,timezone,dst,aggregate_code
JGR,Groennedal,Greenland,61.2333,-48.1,0.0,-3.0,E,0.0
JUM,Jumla,Nepal,29.2742,82.1933,7700.0,5.0,N,0.0
JMY,Freetown,Sierra Leone,8.49028,-13.2897,0.0,0.0,N,0.0
JNS,Narsaq,Greenland,60.9167,-46.0586,0.0,-3.0,E,0.0
KGK,Koliganek,United States,59.7267,-157.259,269.0,-9.0,A,0.0
KIO,Kili Island,Marshall Islands,5.64452,169.12,5.0,12.0,U,0.0
LDX,Saint-Laurent-du-Maroni,French Guiana,5.48306,-54.0344,17.0,-4.0,S,0.0
LBX,Lubang,Philippines,13.8558,121.106,25.0,8.0,N,0.0
1RL,Point Roberts,United States,48.9797,-123.079,10.0,-7.0,A,0.0
KGN,Kasongo,Congo - Kinshasa,-6.58333,16.8167,0.0,1.0,U,0.0
KFE,Cloudbreak,Australia,-22.2919,119.437,1555.0,8.0,N,0.0
HUA,Redstone,United States,34.6787,-86.6848,685.0,-6.0,A,0.0
LBZ,Lucapa,Angola,-8.44306,20.7322,500.0,1.0,U,0.0
2G2,Steubenville,United States,40.3602,-80.7009,1196.0,-4.0,A,0.0
KFG,Kalkgurung,Australia,-17.4319,130.808,646.0,9.0,O,0.0
HQU,Thomson,United States,33.5297,-82.517,501.0,-5.0,A,0.0
LDG,Arkhangelsk,Russia,64.8958,45.7228,220.0,4.0,N,0.0
KHT,Khost,Afghanistan,33.3334,69.952,3756.0,4.0,N,0.0
1OH,St. Marys,United States,40.5553,-84.3866,885.0,-5.0,U,0.0
JCB,Joacaba,Brazil,-27.1728,-51.5008,1713.0,-3.0,S,0.0
JKA,Gulf Shores,United States,30.2896,-87.6718,17.0,-6.0,A,0.0
JJU,Qaqortoq,Greenland,60.7158,-46.0294,0.0,-3.0,E,0.0
HOW,Howard,Panama,8.91479,-79.5996,52.0,-5.0,U,0.0
JIW,Jiwani,Pakistan,25.0678,61.8054,186.0,5.0,N,0.0
JHQ,Shute Harbour,Australia,-20.2783,148.757,12.0,12.0,O,0.0
KHW,Khwai River,Botswana,-19.1492,23.7875,3000.0,2.0,N,0.0
JJI,Juanjui,Peru,-7.1691,-76.7286,1148.0,-5.0,U,0.0
KGO,Kirovograd,Ukraine,48.54,32.29,510.0,2.0,E,0.0
49X,Chemehuevi Valley,United States,34.5289,-114.432,638.0,-8.0,A,0.0
41N,Braceville,United States,41.2112,-80.9693,900.0,-5.0,A,0.0
HSK,Huesca,Spain,42.0808,-0.323333,1768.0,0.0,U,0.0
KIP,KIEV,Ukraine,50.1403,30.1808,250.0,3.0,E,0.0
2G9,Somerset,United States,40.0389,-79.015,2275.0,-5.0,A,0.0
HRN,Heron Island,Australia,-23.4417,151.911,0.0,10.0,O,0.0
JCH,Qasigiannguit,Greenland,68.8333,-51.0,2.0,-3.0,E,0.0
KGJ,Karonga,Malawi,-9.95357,33.893,1765.0,2.0,U,0.0
FUE,Fuerteventura,Spain,28.4527,-13.8638,83.0,0.0,E,0.0
SAW,Istanbul,Turkey,40.8986,29.3092,312.0,2.0,E,0.0
VLC,Valencia,Spain,39.4893,-0.481625,225.0,1.0,E,0.0
PMO,Palermo,Italy,38.176,13.091,65.0,1.0,E,0.0
SIN,Singapore,Singapore,1.35019,103.994,22.0,8.0,N,0.0
SVG,Stavanger,Norway,58.8768,5.63786,29.0,1.0,E,0.0
PSA,Pisa,Italy,43.6839,10.3927,6.0,1.0,E,0.0
CMN,Casablanca,Morocco,33.3675,-7.58997,656.0,0.0,N,0.0
HAJ,Hannover,Germany,52.4611,9.68508,183.0,1.0,E,0.0
HER,Heraklion,Greece,35.3397,25.1803,115.0,2.0,E,0.0
BKK,Bangkok,Thailand,13.6811,100.747,5.0,7.0,U,0.0
TRD,Trondheim,Norway,63.4576,10.9242,56.0,1.0,E,0.0
HKG,Hong Kong,Hong Kong,22.3089,113.915,28.0,8.0,U,0.0
EMA,East Midlands,United Kingdom,52.8311,-1.32806,306.0,0.0,E,0.0
LPL,Liverpool,United Kingdom,53.3336,-2.84972,80.0,0.0,E,0.0
RAK,Marrakech,Morocco,31.6069,-8.0363,1545.0,0.0,N,0.0
MLA,Malta,Malta,35.8575,14.4775,300.0,1.0,E,0.0
BVA,Beauvais,France,49.4544,2.11278,359.0,1.0,E,0.0
RIX,Riga,Latvia,56.9236,23.9711,34.0,2.0,E,0.0
AUH,Abu Dhabi,United Arab Emirates,24.433,54.6511,88.0,4.0,U,0.0
BFS,Belfast,United Kingdom,54.6575,-6.21583,268.0,0.0,E,0.0
PEK,Beijing,China,40.0801,116.585,116.0,8.0,U,0.0
NRT,Tokyo,Japan,35.7647,140.386,141.0,9.0,U,0.0
NCL,Newcastle,United Kingdom,55.0375,-1.69167,266.0,0.0,E,0.0
LED,St. Petersburg,Russia,59.8003,30.2625,78.0,4.0,N,0.0
SVQ,Sevilla,Spain,37.418,-5.89311,111.0,1.0,E,0.0
SKG,Thessaloniki,Greece,40.5197,22.9709,22.0,2.0,E,0.0
TFN,Tenerife,Spain,28.4827,-16.3415,2073.0,0.0,E,0.0
LCA,Larnaca,Cyprus,34.8751,33.6249,8.0,2.0,E,0.0
BIO,Bilbao,Spain,43.3011,-2.91061,138.0,1.0,E,0.0
BRI,Bari,Italy,41.1389,16.7606,177.0,1.0,E,0.0
NTE,Nantes,France,47.1532,-1.61073,90.0,1.0,E,0.0
LCY,London,United Kingdom,51.5053,0.055278,19.0,0.0,E,0.0
KRK,Krakow,Poland,50.0777,19.7848,791.0,1.0,E,0.0
EIN,Eindhoven,Netherlands,51.4501,5.37453,74.0,1.0,E,0.0
CAG,Cagliari,Italy,39.2515,9.05428,13.0,1.0,E,0.0
KBP,Kiev,Ukraine,50.345,30.8947,427.0,2.0,E,0.0
SOF,Sofia,Bulgaria,42.6952,23.4062,1742.0,2.0,E,0.0
TRN,Torino,Italy,45.2008,7.64963,989.0,1.0,E,0.0
SSH,Sharm El Sheikh,Egypt,27.9772,34.3947,143.0,2.0,N,0.0
LBA,Leeds,United Kingdom,53.8659,-1.66057,681.0,0.0,E,0.0
ABZ,Aberdeen,United Kingdom,57.2019,-2.19778,215.0,0.0,E,0.0
RHO,Rhodos,Greece,36.4054,28.0862,17.0,2.0,E,0.0
ALG,Algier,Algeria,36.691,3.21541,82.0,1.0,N,0.0
BSL,Basel,Switzerland,47.59,7.52917,885.0,1.0,E,0.0
PVG,Shanghai,China,31.1434,121.805,13.0,8.0,U,0.0
YUL,Montreal,Canada,45.4706,-73.7408,118.0,-5.0,A,0.0
DEL,Delhi,India,28.5665,77.1031,777.0,5.5,N,0.0
BHD,Belfast,United Kingdom,54.6181,-5.8725,15.0,0.0,E,0.0
DLM,Dalaman,Turkey,36.7131,28.7925,20.0,2.0,E,0.0
GDN,Gdansk,Poland,54.3776,18.4662,489.0,1.0,E,0.0
GRO,Gerona,Spain,41.901,2.76055,468.0,1.0,E,0.0
BEG,Belgrade,Serbia,44.8184,20.3091,335.0,1.0,E,0.0
NRN,Weeze,Germany,51.6022,6.14194,106.0,1.0,E,0.0
ZAG,Zagreb,Croatia,45.7429,16.0688,353.0,1.0,E,0.0
ICN,Seoul,South Korea,37.4691,126.451,23.0,9.0,U,0.0
HRG,Hurghada,Egypt,27.1783,33.7994,52.0,2.0,U,0.0
NUE,Nuernberg,Germany,49.4987,11.0669,1046.0,1.0,E,0.0
BRE,Bremen,Germany,53.0475,8.78667,14.0,1.0,E,0.0
HHN,Hahn,Germany,49.9487,7.26389,1649.0,1.0,E,0.0
BMA,Stockholm,Sweden,59.3544,17.9417,47.0,1.0,E,0.0
VNO,Vilnius,Lithuania,54.6341,25.2858,646.0,2.0,E,0.0
KEF,Keflavik,Iceland,63.985,-22.6056,171.0,0.0,N,0.0
MLH,Mulhouse,France,47.5896,7.52991,885.0,1.0,E,0.0
MUC,Munich,Germany,,,,1.0,,1.0
JNB,Johannesburg,South Africa,-26.1392,28.246,5558.0,2.0,U,0.0
MAH,Menorca,Spain,39.8626,4.21865,298.0,1.0,E,0.0
NYO,Stockholm,Sweden,58.7886,16.9122,140.0,1.0,E,0.0
LUX,Luxemburg,Luxembourg,49.6266,6.21152,1234.0,1.0,E,0.0
BLL,Billund,Denmark,55.7403,9.15178,247.0,1.0,E,0.0
ADB,Izmir,Turkey,38.2924,27.157,412.0,2.0,E,0.0
RYG,Rygge,Norway,59.3789,10.7854,174.0,1.0,E,0.0
SCQ,Santiago,Spain,42.8963,-8.41514,1213.0,1.0,E,0.0
BDS,Brindisi,Italy,40.6576,17.947,47.0,1.0,E,0.0
ORK,Cork,Ireland,51.8413,-8.49111,502.0,0.0,E,0.0
FLR,Florence,Italy,43.81,11.2051,142.0,1.0,E,0.0
PTP,Pointe-a-pitre,Guadeloupe,16.2653,-61.5318,36.0,-4.0,U,0.0
MMX,Malmoe,Sweden,55.5302,13.3716,236.0,1.0,E,0.0
TIA,Tirana,Albania,41.4147,19.7206,126.0,1.0,E,0.0
BOM,Mumbai,India,19.0887,72.8679,37.0,5.5,N,0.0
FNC,Funchal,Portugal,32.6979,-16.7745,192.0,0.0,E,0.0
SUF,Lamezia,Italy,38.9054,16.2423,39.0,1.0,E,0.0
VRN,Villafranca,Italy,45.3957,10.8885,239.0,1.0,E,0.0
TRF,Sandefjord,Norway,59.1867,10.2586,286.0,1.0,E,0.0
VKO,Moscow,Russia,55.5915,37.2615,685.0,4.0,N,0.0
NBE,Enfidha,Tunisia,36.0758,10.4386,500.0,0.0,U,0.0
EZE,Buenos Aires,Argentina,-34.8222,-58.5358,67.0,-3.0,N,0.0
TSF,Treviso,Italy,45.6484,12.1944,59.0,1.0,E,0.0
PFO,Paphos,Cyprus,34.718,32.4857,41.0,2.0,E,0.0
KTW,Katowice,Poland,50.4743,19.08,995.0,1.0,E,0.0
FDF,Fort-de-france,Martinique,14.591,-61.0032,16.0,-4.0,U,0.0
OLB,Olbia,Italy,40.8987,9.51763,37.0,1.0,E,0.0
TPS,Trapani,Italy,37.9114,12.488,24.0,1.0,E,0.0
TLL,Tallinn-ulemiste International,Estonia,59.4133,24.8328,131.0,2.0,E,0.0
KUL,Kuala Lumpur,Malaysia,2.74558,101.71,69.0,8.0,N,0.0
TOS,Tromso,Norway,69.6833,18.9189,31.0,1.0,E,0.0
CHQ,Chania,Greece,35.5317,24.1497,490.0,2.0,E,0.0
DTM,Dortmund,Germany,51.5183,7.61224,425.0,1.0,E,0.0
DRS,Dresden,Germany,51.1328,13.7672,755.0,1.0,E,0.0
PRN,Pristina,Serbia,42.5728,21.0358,1789.0,1.0,E,0.0
CFU,Kerkyra/corfu,Greece,39.6019,19.9117,6.0,2.0,E,0.0
LEJ,Leipzig,Germany,51.4324,12.2416,465.0,1.0,E,0.0
BJV,Bodrum,Turkey,37.249,27.667,19.0,2.0,E,0.0
WRO,Wroclaw,Poland,51.1027,16.8858,404.0,1.0,E,0.0
SPU,Split,Croatia,43.5389,16.298,79.0,1.0,E,0.0
SOU,Southampton,United Kingdom,50.9503,-1.3568,44.0,0.0,E,0.0
AHO,Alghero,Italy,40.6321,8.29077,87.0,1.0,E,0.0
BOO,Bodo,Norway,67.2692,14.3653,42.0,1.0,E,0.0
LIL,Lille,France,50.5619,3.08944,157.0,1.0,E,0.0
MPL,Montpellier,France,43.5762,3.96301,17.0,1.0,E,0.0
KGS,Kos,Greece,36.7933,27.0917,412.0,2.0,E,0.0
DBV,Dubrovnik,Croatia,42.5614,18.2682,527.0,1.0,E,0.0
RTM,Rotterdam,Netherlands,51.9569,4.43722,-15.0,1.0,E,0.0
AAL,Aalborg,Denmark,57.0928,9.84916,10.0,1.0,E,0.0
YVR,Vancouver,Canada,49.1939,-123.184,14.0,-8.0,A,0.0
BOJ,Bourgas,Bulgaria,42.5696,27.5152,135.0,2.0,E,0.0
MJV,Murcia,Spain,37.775,-0.812389,11.0,1.0,E,0.0
RUN,St.-denis,Reunion,-20.8871,55.5103,66.0,5.0,U,0.0
CLJ,Cluj-napoca,Romania,46.7852,23.6862,1036.0,2.0,E,0.0
AJA,Ajaccio,France,41.9236,8.80292,18.0,1.0,E,0.0
SZG,Salzburg,Austria,47.7933,13.0043,1411.0,1.0,E,0.0
BTS,Bratislava,Slovakia,48.1702,17.2127,436.0,1.0,E,0.0
SEN,Southend,United Kingdom,51.5714,0.695556,49.0,0.0,E,0.0
PIK,Prestwick,United Kingdom,55.5094,-4.58667,65.0,0.0,E,0.0
AGA,Agadir,Morocco,30.3814,-9.54631,89.0,0.0,N,0.0
LLA,Lulea,Sweden,65.5438,22.122,65.0,1.0,E,0.0
BIQ,Biarritz-bayonne,France,43.4684,-1.52332,245.0,1.0,E,0.0
AES,Alesund,Norway,62.5604,6.11016,69.0,1.0,E,0.0
CWL,Cardiff,United Kingdom,51.3967,-3.34333,220.0,0.0,E,0.0
GOA,Genoa,Italy,44.4133,8.8375,13.0,1.0,E,0.0
LIM,Lima,Peru,-12.0219,-77.1143,113.0,-5.0,U,0.0
REU,Reus,Spain,41.1474,1.16717,234.0,1.0,E,0.0
KRS,Kristiansand,Norway,58.2042,8.08537,57.0,1.0,E,0.0
UME,Umea,Sweden,63.7918,20.2828,24.0,1.0,E,0.0
FKB,Karlsruhe/Baden-Baden,Germany,48.7793,8.08048,407.0,1.0,E,0.0
POZ,Poznan,Poland,52.421,16.8263,308.0,1.0,E,0.0
GRZ,Graz,Austria,46.9911,15.4396,1115.0,1.0,E,0.0
JER,Jersey,Jersey,49.2079,-2.19551,277.0,0.0,E,0.0
SXB,Strasbourg,France,48.5383,7.62823,505.0,1.0,E,0.0
BES,Brest,France,48.4479,-4.41854,325.0,1.0,E,0.0
LCG,La Coruna,Spain,43.3021,-8.37726,326.0,1.0,E,0.0
BIA,Bastia,France,42.5527,9.48373,26.0,1.0,E,0.0
FEZ,Fes,Morocco,33.9273,-4.97796,1900.0,0.0,N,0.0
FMM,Memmingen,Germany,47.9888,10.2395,2077.0,1.0,E,0.0
SNN,Shannon,Ireland,52.702,-8.92482,46.0,0.0,E,0.0
INN,Innsbruck,Austria,47.2602,11.344,1906.0,1.0,E,0.0
OUL,Oulu,Finland,64.9301,25.3546,47.0,2.0,E,0.0
TNG,Tanger,Morocco,35.7269,-5.91689,62.0,0.0,N,0.0
OVD,Aviles,Spain,43.5636,-6.03462,416.0,1.0,E,0.0
VGO,Vigo,Spain,42.2318,-8.62677,855.0,1.0,E,0.0
ESB,Ankara,Turkey,40.1281,32.9951,3125.0,2.0,E,0.0
SKP,Skopje,Macedonia,41.9616,21.6214,781.0,1.0,E,0.0
KIV,Chisinau,Moldova,46.9277,28.931,399.0,2.0,E,0.0
LJU,Ljubljana,Slovenia,46.2237,14.4576,1273.0,1.0,E,0.0
SDR,Santander,Spain,43.4271,-3.82001,16.0,1.0,E,0.0
IEV,Kiev,Ukraine,50.4017,30.4497,586.0,2.0,E,0.0
KUN,Kaunas,Lithuania,54.9639,24.0848,256.0,2.0,E,0.0
TSR,Timisoara,Romania,45.8099,21.3379,348.0,2.0,E,0.0
GRX,Granada,Spain,37.1887,-3.77736,1860.0,1.0,E,0.0
EVE,Harstad/Narvik,Norway,68.4913,16.6781,84.0,1.0,E,0.0
NDR,El Aroui,Morocco,34.9888,-3.02821,574.0,0.0,N,0.0
IOM,Isle Of Man,Isle of Man,54.0833,-4.62389,52.0,0.0,E,0.0
XRY,Jerez,Spain,36.7446,-6.06011,93.0,1.0,E,0.0
FMO,Munster,Germany,52.1346,7.68483,160.0,1.0,E,0.0
RZE,Rzeszow,Poland,50.11,22.019,675.0,1.0,E,0.0
PUF,Pau,France,43.38,-0.418611,616.0,1.0,E,0.0
ZQW,Zweibruecken,Germany,49.2094,7.40132,1132.0,1.0,E,0.0
TRS,Ronchi De Legionari,Italy,45.8275,13.4722,37.0,1.0,E,0.0
PDL,Ponta Delgada,Portugal,37.7412,-25.6979,259.0,-1.0,E,0.0
SPC,Santa Cruz De La Palma,Spain,28.6265,-17.7556,107.0,0.0,E,0.0
BOH,Bournemouth,United Kingdom,50.78,-1.8425,38.0,0.0,E,0.0
PSR,Pescara,Italy,42.4317,14.1811,48.0,1.0,E,0.0
DSA,"Doncaster, Sheffield",United Kingdom,53.4747,-1.00444,55.0,0.0,E,0.0
GCI,Guernsey,Guernsey,49.435,-2.60197,336.0,0.0,E,0.0
MSQ,Minsk 2,Belarus,53.8825,28.0307,670.0,3.0,E,0.0
AOI,Ancona,Italy,43.6164,13.3622,10.0,1.0,E,0.0
REG,Reggio Calabria,Italy,38.0712,15.6516,96.0,1.0,E,0.0
PAD,Paderborn,Germany,51.6141,8.61632,699.0,1.0,E,0.0
NOC,Connaught,Ireland,53.9103,-8.81849,665.0,0.0,E,0.0
ZTH,Zakynthos,Greece,37.7509,20.8843,15.0,2.0,E,0.0
JTR,Thira,Greece,36.3992,25.4793,127.0,2.0,E,0.0
ZAZ,Zaragoza,Spain,41.6662,-1.04155,863.0,1.0,E,0.0
GSE,Gothenborg,Sweden,57.7747,11.8704,59.0,1.0,E,0.0
LEI,Almeria,Spain,36.8439,-2.3701,70.0,1.0,E,0.0
GIB,Gibraltar,Gibraltar,36.1512,-5.34966,15.0,1.0,N,0.0
VAR,Varna,Bulgaria,43.2321,27.8251,230.0,2.0,E,0.0
OUD,Oujda,Morocco,34.7872,-1.92399,1535.0,1.0,N,0.0
TLN,Hyeres,France,43.0973,6.14603,7.0,1.0,E,0.0
HAU,Haugesund,Norway,59.3453,5.20836,86.0,1.0,E,0.0
TMP,Tampere,Finland,61.4141,23.6044,390.0,2.0,E,0.0
JMK,Mykonos,Greece,37.4351,25.3481,405.0,2.0,E,0.0
INV,Inverness,United Kingdom,57.5425,-4.0475,31.0,0.0,E,0.0
PGF,Perpignan,France,42.7404,2.87067,144.0,1.0,E,0.0
SJJ,Sarajevo,Bosnia and Herzegovina,43.8246,18.3315,1708.0,1.0,E,0.0
AGH,Ängelholm,Sweden,56.2961,12.8471,68.0,1.0,E,0.0
OSD,Östersund,Sweden,63.1944,14.5003,1233.0,1.0,E,0.0
TKU,Turku,Finland,60.5141,22.2628,161.0,2.0,E,0.0
BZG,Bydgoszcz,Poland,53.0968,17.9777,235.0,1.0,E,0.0
CCF,Carcassonne,France,43.216,2.30632,433.0,1.0,E,0.0
RVN,Rovaniemi,Finland,66.5648,25.8304,642.0,2.0,E,0.0
CAY,Cayenne,French Guiana,4.81981,-52.3604,26.0,-3.0,U,0.0
LWO,Lvov,Ukraine,49.8125,23.9561,1071.0,2.0,E,0.0
BCM,Bacau,Romania,46.5219,26.9103,607.0,2.0,E,0.0
KLU,Klagenfurt,Austria,46.6425,14.3377,452.0,1.0,E,0.0
SCN,Saarbruecken,Germany,49.2146,7.10951,1058.0,1.0,E,0.0
MOL,Molde,Norway,62.7447,7.2625,10.0,1.0,E,0.0
LNZ,Linz,Austria,48.2332,14.1875,978.0,1.0,E,0.0
SVX,Yekaterinburg,Russia,56.7431,60.8027,764.0,6.0,N,0.0
ALF,Alta,Norway,69.9761,23.3717,9.0,1.0,E,0.0
VBY,Visby,Sweden,57.6628,18.3462,164.0,1.0,E,0.0
RNS,Rennes,France,48.0695,-1.73479,124.0,1.0,E,0.0
LBC,Luebeck,Germany,53.8054,10.7192,53.0,1.0,E,0.0
RBA,Rabat,Morocco,34.0515,-6.75152,276.0,0.0,N,0.0
CFE,Clermont-Ferrand,France,45.7867,3.16917,1090.0,1.0,E,0.0
LDY,Londonderry,United Kingdom,55.0428,-7.16111,22.0,0.0,E,0.0
AAR,Aarhus,Denmark,56.3,10.619,82.0,1.0,E,0.0
KSU,Kristiansund,Norway,63.1118,7.82452,204.0,1.0,E,0.0
MST,Maastricht,Netherlands,50.9117,5.77014,375.0,1.0,E,0.0
VAA,Vaasa,Finland,63.0507,21.7622,19.0,2.0,E,0.0
MJT,Mytilini,Greece,39.0567,26.5983,60.0,2.0,E,0.0
SFT,Skelleftea,Sweden,64.6248,21.0769,157.0,1.0,E,0.0
FSC,Figari,France,41.5006,9.09778,87.0,1.0,E,0.0
BRQ,Brno,Czech Republic,49.1513,16.6944,778.0,1.0,E,0.0
EXT,Exeter,United Kingdom,50.7344,-3.41389,102.0,0.0,E,0.0
MLN,Melilla,Spain,35.2798,-2.95626,156.0,0.0,E,0.0
KKN,Kirkenes,Norway,69.7258,29.8913,283.0,1.0,E,0.0
EAS,San Sebastian,Spain,43.3565,-1.79061,15.0,1.0,E,0.0
EFL,Keffallinia,Greece,38.1201,20.5005,59.0,2.0,E,0.0
ZAD,Zadar,Croatia,44.1083,15.3467,289.0,1.0,E,0.0
GNB,Grenoble,France,45.3629,5.32937,1302.0,1.0,E,0.0
LIG,Limoges,France,45.8628,1.17944,1300.0,1.0,E,0.0
KIR,Kerry,Ireland,52.1809,-9.52378,112.0,0.0,E,0.0
SZZ,Szczecin,Poland,53.5847,14.9022,154.0,1.0,E,0.0
KUO,Kuopio,Finland,63.0071,27.7978,323.0,2.0,E,0.0
FNI,Nimes,France,43.7574,4.41635,309.0,1.0,E,0.0
BZR,Beziers,France,43.3235,3.3539,56.0,1.0,E,0.0
FDH,Friedrichshafen,Germany,47.6713,9.51149,1367.0,1.0,E,0.0
SDL,Sundsvall,Sweden,62.5281,17.4439,16.0,1.0,E,0.0
UVF,Hewandorra,Saint Lucia,13.7332,-60.9526,14.0,-4.0,U,0.0
SBZ,Sibiu,Romania,45.7856,24.0913,1496.0,2.0,E,0.0
BDU,Bardufoss,Norway,69.0558,18.5404,252.0,1.0,E,0.0
RNB,Ronneby,Sweden,56.2667,15.265,191.0,1.0,E,0.0
TER,Lajes (terceira Island),Portugal,38.7618,-27.0908,180.0,-1.0,E,0.0
LUZ,Lublin,Poland,51.2393,22.7141,203.0,1.0,E,0.0
PMF,Parma,Italy,44.8245,10.2964,161.0,1.0,E,0.0
RNN,Ronne,Denmark,55.0633,14.7596,52.0,1.0,E,0.0
KRN,Kiruna,Sweden,67.822,20.3368,1508.0,1.0,E,0.0
TUF,Tours,France,47.4322,0.727606,357.0,1.0,E,0.0
NWI,Norwich,United Kingdom,52.6758,1.28278,117.0,0.0,E,0.0
KTT,Kittila,Finland,67.701,24.8468,644.0,2.0,E,0.0
SFG,St. Martin,Guadeloupe,18.0999,-63.0472,7.0,-4.0,U,0.0
LDE,Tarbes,France,43.1787,-0.006439,1260.0,1.0,E,0.0
SMI,Samos,Greece,37.69,26.9117,19.0,2.0,E,0.0
TGM,Tirgu Mures,Romania,46.4677,24.4125,963.0,2.0,E,0.0
EVN,Yerevan,Armenia,40.1473,44.3959,2838.0,4.0,E,0.0
FAE,Vagar,Faroe Islands,62.0636,-7.27722,280.0,0.0,E,0.0
SDZ,Scatsta,United Kingdom,60.4328,-1.29611,81.0,0.0,E,0.0
KLR,Kalkmar,Sweden,56.6855,16.2876,17.0,1.0,E,0.0
AXD,Alexandroupolis,Greece,40.8559,25.9563,24.0,2.0,E,0.0
LCJ,Lodz,Poland,51.7219,19.3981,604.0,1.0,E,0.0
PVK,Preveza,Greece,38.9255,20.7653,11.0,2.0,E,0.0
EGC,Bergerac,France,44.8253,0.518611,171.0,1.0,E,0.0
CUF,Cuneo,Italy,44.547,7.62322,1267.0,1.0,E,0.0
VLL,Valladolid,Spain,41.7061,-4.85194,2775.0,1.0,E,0.0
CLY,Calvi,France,42.5308,8.79319,209.0,1.0,E,0.0
VST,Vasteras,Sweden,59.5894,16.6336,21.0,1.0,E,0.0
PLQ,Palanga,Lithuania,55.9732,21.0939,33.0,2.0,E,0.0
DEB,Debrecen,Hungary,47.4889,21.6153,359.0,1.0,E,0.0
LRH,La Rochelle,France,46.1792,-1.19528,74.0,1.0,E,0.0
LSI,Sumburgh,United Kingdom,59.8789,-1.29556,20.0,0.0,E,0.0
KRP,Karup,Denmark,56.2975,9.12463,170.0,1.0,E,0.0
BLK,Blackpool,United Kingdom,53.7717,-3.02861,34.0,0.0,E,0.0
PIS,Poitiers,France,46.5877,0.306666,423.0,1.0,E,0.0
DOK,Donetsk,Ukraine,48.0736,37.7397,791.0,2.0,E,0.0
IVL,Ivalo,Finland,68.6073,27.4053,481.0,2.0,E,0.0
HFT,Hammerfest,Norway,70.6797,23.6689,799.0,1.0,E,0.0
VDE,Hierro,Spain,27.8148,-17.8871,103.0,0.0,E,0.0
PNA,Pamplona,Spain,42.77,-1.64633,1504.0,1.0,E,0.0
JOE,Joensuu,Finland,62.6629,29.6075,398.0,2.0,E,0.0
HUY,Humberside,United Kingdom,53.5744,-0.350833,121.0,0.0,E,0.0
IAS,Iasi,Romania,47.1785,27.6206,397.0,2.0,E,0.0
JKH,Chios,Greece,38.3432,26.1406,15.0,2.0,E,0.0
OST,Ostend,Belgium,51.1989,2.86222,13.0,1.0,E,0.0
PEG,Perugia,Italy,43.0959,12.5132,693.0,1.0,E,0.0
LPI,Linkoeping,Sweden,58.4062,15.6805,172.0,1.0,E,0.0
SKN,Stokmarknes,Norway,68.5808,15.0261,11.0,1.0,E,0.0
UIP,Quimper,France,47.975,-4.16779,297.0,1.0,E,0.0
LKN,Leknes,Norway,68.1525,13.6094,78.0,1.0,E,0.0
LRT,Lorient,France,47.7606,-3.44,160.0,1.0,E,0.0
TGD,Podgorica,Montenegro,42.3594,19.2519,141.0,1.0,E,0.0
EBU,St-Etienne,France,45.5406,4.29639,1325.0,1.0,E,0.0
PDV,Plovdiv,Bulgaria,42.0678,24.8508,597.0,2.0,E,0.0
WMI,Warsaw,Poland,52.4511,20.6517,341.0,1.0,E,0.0
HOV,Orsta-Volda,Norway,62.18,6.0742,242.0,1.0,E,0.0
MME,Teesside,United Kingdom,54.5092,-1.42941,120.0,0.0,E,0.0
LUG,Lugano,Switzerland,46.0043,8.91058,915.0,1.0,E,0.0
NQY,Newquai,United Kingdom,50.4406,-4.99541,390.0,0.0,E,0.0
ODS,Odessa,Ukraine,46.4268,30.6765,172.0,2.0,E,0.0
CMF,Chambery,France,45.6381,5.88023,779.0,1.0,E,0.0
XFW,Hamburg,Germany,53.5359,9.83702,22.0,1.0,E,0.0
CFR,Caen,France,49.1733,-0.45,256.0,1.0,E,0.0
GOJ,Nizhniy Novgorod,Russia,56.2301,43.784,256.0,4.0,N,0.0
ACH,Altenrhein,Switzerland,47.485,9.56077,1306.0,1.0,E,0.0
GWT,Westerland,Germany,54.9132,8.34047,51.0,1.0,E,0.0
VXO,Vaxjo,Sweden,56.9291,14.728,610.0,1.0,E,0.0
JSI,Skiathos,Greece,39.1771,23.5037,54.0,2.0,E,0.0
LYR,Svalbard,Norway,78.2461,15.4656,88.0,1.0,E,0.0
XCR,Chalons,France,48.7761,4.18449,587.0,1.0,E,0.0
BNN,Bronnoysund,Norway,65.4611,12.2175,25.0,1.0,E,0.0
RDZ,Rodez,France,44.4079,2.48267,1910.0,1.0,E,0.0
VDS,Vadso,Norway,70.065,29.844,127.0,1.0,E,0.0
DNR,Dinard,France,48.5877,-2.07996,219.0,1.0,E,0.0
LMP,Lampedusa,Italy,35.4979,12.6181,70.0,1.0,E,0.0
ANR,Antwerp,Belgium,51.1894,4.46028,39.0,1.0,E,0.0
HAD,Halmstad,Sweden,56.6911,12.8202,101.0,1.0,E,0.0
KOI,Kirkwall,United Kingdom,58.9578,-2.905,50.0,0.0,E,0.0
HOR,Horta,Portugal,38.5199,-28.7159,118.0,-1.0,E,0.0
SVJ,Svolvær,Norway,68.2433,14.6692,27.0,1.0,E,0.0
MQN,Mo i Rana,Norway,66.3639,14.3014,229.0,1.0,E,0.0
MJF,Mosjoen,Norway,65.784,13.2149,237.0,1.0,E,0.0
SMA,Santa Maria (island),Portugal,36.9714,-25.1706,308.0,-1.0,E,0.0
SSJ,Sandnessjoen,Norway,65.9568,12.4689,56.0,1.0,E,0.0
